Month,ESG,CSR,ImpactInvesting,SRI,SustainableDevelopment,Country
2017-03,0,50,0,0,19,Ireland
2017-04,4,42,0,0,15,Ireland
2017-05,4,34,0,0,15,Ireland
2017-06,0,22,0,0,11,Ireland
2017-07,0,28,0,0,7,Ireland
2017-08,0,25,0,3,10,Ireland
2017-09,5,32,0,0,13,Ireland
2017-10,3,37,0,0,18,Ireland
2017-11,4,51,0,0,28,Ireland
2017-12,3,35,0,0,14,Ireland
2018-01,5,35,0,3,20,Ireland
2018-02,5,44,0,0,16,Ireland
2018-03,0,52,0,0,19,Ireland
2018-04,0,56,0,0,24,Ireland
2018-05,0,44,0,0,20,Ireland
2018-06,4,27,0,0,12,Ireland
2018-07,5,24,0,0,11,Ireland
2018-08,0,24,0,0,9,Ireland
2018-09,0,31,0,0,19,Ireland
2018-10,5,37,0,0,24,Ireland
2018-11,6,52,0,0,31,Ireland
2018-12,0,39,0,0,20,Ireland
2019-01,7,35,0,5,22,Ireland
2019-02,7,41,0,3,28,Ireland
2019-03,5,48,0,4,31,Ireland
2019-04,7,41,0,6,22,Ireland
2019-05,8,37,0,4,26,Ireland
2019-06,11,30,0,4,12,Ireland
2019-07,5,26,0,0,14,Ireland
2019-08,4,26,0,0,11,Ireland
2019-09,7,26,0,0,16,Ireland
2019-10,8,39,0,0,19,Ireland
2019-11,12,48,0,4,20,Ireland
2019-12,7,33,0,5,12,Ireland
2020-01,13,32,3,4,19,Ireland
2020-02,13,42,0,4,23,Ireland
2020-03,7,35,0,4,19,Ireland
2020-04,9,38,0,3,15,Ireland
2020-05,10,38,0,3,16,Ireland
2020-06,12,23,0,5,8,Ireland
2020-07,13,21,0,3,7,Ireland
2020-08,11,22,0,0,5,Ireland
2020-09,21,24,0,0,18,Ireland
2020-10,19,25,0,0,26,Ireland
2020-11,21,35,0,2,34,Ireland
2020-12,15,30,0,3,21,Ireland
2021-01,19,28,0,0,24,Ireland
2021-02,31,32,0,0,23,Ireland
2021-03,28,38,0,3,25,Ireland
2021-04,33,36,0,0,27,Ireland
2021-05,30,32,0,0,26,Ireland
2021-06,36,25,0,0,5,Ireland
2021-07,27,22,0,0,6,Ireland
2021-08,25,20,0,0,10,Ireland
2021-09,32,26,0,0,23,Ireland
2021-10,35,31,0,0,25,Ireland
2021-11,42,44,0,0,38,Ireland
2021-12,29,26,0,0,30,Ireland
2022-01,47,29,0,3,33,Ireland
2022-02,47,35,0,0,30,Ireland
2022-03,48,38,0,3,39,Ireland
2022-04,53,37,0,2,36,Ireland
2022-05,53,31,0,3,33,Ireland
2022-06,54,24,0,3,14,Ireland
2022-07,44,22,0,2,15,Ireland
2022-08,42,20,0,0,14,Ireland
2022-09,54,29,0,3,27,Ireland
2022-10,57,33,0,0,35,Ireland
2022-11,56,40,0,3,39,Ireland
2022-12,41,27,0,0,24,Ireland
2023-01,50,29,0,3,29,Ireland
2023-02,59,34,0,0,32,Ireland
2023-03,67,33,0,4,39,Ireland
2023-04,60,33,0,3,28,Ireland
2023-05,61,37,0,0,31,Ireland
2023-06,62,21,0,0,15,Ireland
2023-07,48,21,0,3,11,Ireland
2023-08,57,22,0,0,14,Ireland
2023-09,54,26,0,0,29,Ireland
2023-10,64,31,0,0,34,Ireland
2023-11,69,39,0,3,37,Ireland
2023-12,41,30,0,0,25,Ireland
2024-01,58,30,0,3,29,Ireland
2024-02,69,27,0,0,35,Ireland
2024-03,59,34,0,3,34,Ireland
2024-04,75,40,0,4,45,Ireland
2024-05,50,31,0,3,27,Ireland
2024-06,46,24,0,0,16,Ireland
2024-07,45,21,0,0,15,Ireland
2024-08,42,19,0,0,12,Ireland
2024-09,49,22,0,0,34,Ireland
2024-10,65,34,0,3,44,Ireland
2024-11,61,34,0,3,40,Ireland
2024-12,45,27,0,0,27,Ireland
2025-01,50,26,0,3,29,Ireland
2025-02,58,32,0,7,38,Ireland
2025-03,57,32,1,2,40,Ireland
2004-01,0,0,0,0,100,Israel
2004-02,0,0,0,0,91,Israel
2004-03,0,0,0,0,98,Israel
2004-04,0,0,0,0,0,Israel
2004-05,0,0,0,0,0,Israel
2004-06,0,0,0,0,0,Israel
2004-07,0,0,0,0,0,Israel
2004-08,0,0,0,0,0,Israel
2004-09,0,0,0,0,0,Israel
2004-10,0,0,0,0,0,Israel
2004-11,0,0,0,0,0,Israel
2004-12,0,0,0,0,0,Israel
2005-01,0,0,0,0,0,Israel
2005-02,0,0,0,0,0,Israel
2005-03,0,0,0,0,0,Israel
2005-04,0,0,0,0,0,Israel
2005-05,0,0,0,0,0,Israel
2005-06,0,0,0,0,0,Israel
2005-07,0,0,0,0,29,Israel
2005-08,0,0,0,0,0,Israel
2005-09,0,0,0,0,0,Israel
2005-10,0,0,0,0,0,Israel
2005-11,0,0,0,0,0,Israel
2005-12,0,0,0,0,0,Israel
2006-01,0,0,0,0,0,Israel
2006-02,0,0,0,0,0,Israel
2006-03,0,0,0,0,0,Israel
2006-04,0,0,0,0,0,Israel
2006-05,0,20,0,0,19,Israel
2006-06,0,0,0,0,0,Israel
2006-07,0,0,0,0,0,Israel
2006-08,0,0,0,0,0,Israel
2006-09,0,0,0,0,0,Israel
2006-10,0,21,0,0,0,Israel
2006-11,0,0,0,0,0,Israel
2006-12,0,19,0,0,0,Israel
2007-01,0,15,0,0,0,Israel
2007-02,0,0,0,0,0,Israel
2007-03,0,17,0,0,0,Israel
2007-04,0,0,0,0,0,Israel
2007-05,0,12,0,0,0,Israel
2007-06,0,16,0,0,0,Israel
2007-07,0,15,0,0,0,Israel
2007-08,0,13,0,0,0,Israel
2007-09,0,0,0,0,0,Israel
2007-10,0,13,0,0,0,Israel
2007-11,0,16,0,0,0,Israel
2007-12,0,0,0,0,0,Israel
2008-01,0,17,0,0,15,Israel
2008-02,0,0,0,0,16,Israel
2008-03,0,0,0,0,0,Israel
2008-04,0,0,0,0,21,Israel
2008-05,0,0,0,0,0,Israel
2008-06,0,12,0,0,11,Israel
2008-07,0,13,0,0,13,Israel
2008-08,0,11,0,0,10,Israel
2008-09,0,13,0,0,0,Israel
2008-10,0,15,0,0,0,Israel
2008-11,0,15,0,0,10,Israel
2008-12,0,15,0,0,0,Israel
2009-01,0,12,0,0,0,Israel
2009-02,0,9,0,0,16,Israel
2009-03,0,11,0,0,0,Israel
2009-04,0,13,0,0,14,Israel
2009-05,0,12,0,0,10,Israel
2009-06,0,12,0,0,0,Israel
2009-07,0,17,0,0,0,Israel
2009-08,0,11,0,0,0,Israel
2009-09,9,0,0,0,0,Israel
2009-10,0,0,0,0,0,Israel
2009-11,0,14,0,0,7,Israel
2009-12,0,14,0,0,12,Israel
2010-01,0,18,0,0,7,Israel
2010-02,0,18,0,0,8,Israel
2010-03,0,13,0,0,0,Israel
2010-04,0,13,0,0,9,Israel
2010-05,0,15,0,0,0,Israel
2010-06,0,15,0,0,0,Israel
2010-07,0,17,0,0,0,Israel
2010-08,0,7,0,0,0,Israel
2010-09,0,10,0,0,0,Israel
2010-10,0,12,0,0,13,Israel
2010-11,0,13,0,0,11,Israel
2010-12,0,9,0,0,8,Israel
2011-01,0,13,0,0,5,Israel
2011-02,0,16,0,0,6,Israel
2011-03,0,17,0,0,7,Israel
2011-04,0,12,0,0,0,Israel
2011-05,0,13,5,0,9,Israel
2011-06,0,12,0,0,6,Israel
2011-07,0,10,0,0,0,Israel
2011-08,0,11,0,0,5,Israel
2011-09,0,15,0,0,5,Israel
2011-10,0,15,0,0,4,Israel
2011-11,0,10,0,0,5,Israel
2011-12,0,17,0,0,4,Israel
2012-01,0,14,0,0,6,Israel
2012-02,0,13,5,0,6,Israel
2012-03,0,12,0,0,5,Israel
2012-04,0,13,0,0,5,Israel
2012-05,0,14,0,0,9,Israel
2012-06,0,15,0,0,6,Israel
2012-07,0,22,0,0,0,Israel
2012-08,0,15,0,0,0,Israel
2012-09,0,13,0,0,3,Israel
2012-10,0,11,0,0,3,Israel
2012-11,0,11,0,0,6,Israel
2012-12,0,11,0,0,5,Israel
2013-01,0,13,0,0,5,Israel
2013-02,0,12,0,0,6,Israel
2013-03,0,14,0,0,5,Israel
2013-04,0,12,0,0,5,Israel
2013-05,0,14,0,0,7,Israel
2013-06,0,12,0,0,7,Israel
2013-07,0,15,0,0,0,Israel
2013-08,0,11,0,0,0,Israel
2013-09,0,12,0,0,3,Israel
2013-10,0,11,0,0,3,Israel
2013-11,0,15,0,0,3,Israel
2013-12,0,19,0,0,4,Israel
2014-01,0,14,0,0,6,Israel
2014-02,0,12,0,0,5,Israel
2014-03,0,14,0,0,5,Israel
2014-04,0,13,0,0,0,Israel
2014-05,0,13,0,0,5,Israel
2014-06,0,14,0,0,5,Israel
2014-07,3,10,0,0,0,Israel
2014-08,3,12,0,0,0,Israel
2014-09,0,13,0,0,4,Israel
2014-10,0,11,0,0,0,Israel
2014-11,0,13,0,0,3,Israel
2014-12,0,15,0,0,4,Israel
2015-01,0,16,0,0,5,Israel
2015-02,0,15,0,0,5,Israel
2015-03,0,14,3,0,6,Israel
2015-04,0,11,0,0,4,Israel
2015-05,0,13,0,0,3,Israel
2015-06,0,15,0,0,4,Israel
2015-07,0,12,0,0,3,Israel
2015-08,0,12,0,0,0,Israel
2015-09,0,9,0,0,5,Israel
2015-10,0,10,0,0,3,Israel
2015-11,0,13,0,0,5,Israel
2015-12,0,12,0,0,5,Israel
2016-01,0,15,0,0,7,Israel
2016-02,3,7,0,0,4,Israel
2016-03,2,11,0,0,6,Israel
2016-04,0,13,0,0,5,Israel
2016-05,0,12,0,0,4,Israel
2016-06,0,12,0,0,5,Israel
2016-07,0,8,0,0,2,Israel
2016-08,0,9,0,0,0,Israel
2016-09,0,7,0,0,6,Israel
2016-10,0,10,0,0,5,Israel
2016-11,0,9,0,0,6,Israel
2016-12,0,11,0,0,6,Israel
2017-01,0,10,0,0,5,Israel
2017-02,0,11,0,0,7,Israel
2017-03,0,11,0,0,5,Israel
2017-04,0,8,0,2,5,Israel
2017-05,0,8,0,0,7,Israel
2017-06,0,8,0,0,5,Israel
2017-07,0,8,0,0,3,Israel
2017-08,0,7,0,0,3,Israel
2017-09,0,6,0,0,4,Israel
2017-10,0,4,0,0,3,Israel
2017-11,0,11,0,0,4,Israel
2017-12,0,9,0,0,5,Israel
2018-01,0,9,0,0,6,Israel
2018-02,0,9,0,0,8,Israel
2018-03,0,6,0,0,6,Israel
2018-04,0,6,0,0,8,Israel
2018-05,0,8,0,0,6,Israel
2018-06,0,6,0,0,4,Israel
2018-07,0,8,0,0,4,Israel
2018-08,0,8,0,0,3,Israel
2018-09,0,7,0,0,5,Israel
2018-10,0,8,0,0,6,Israel
2018-11,0,8,0,0,8,Israel
2018-12,0,9,0,0,8,Israel
2019-01,0,9,0,0,8,Israel
2019-02,0,10,0,0,7,Israel
2019-03,0,8,2,0,8,Israel
2019-04,0,8,0,0,7,Israel
2019-05,0,10,2,0,6,Israel
2019-06,0,9,2,0,12,Israel
2019-07,2,9,0,0,7,Israel
2019-08,0,9,2,0,5,Israel
2019-09,0,10,0,0,9,Israel
2019-10,2,9,0,0,7,Israel
2019-11,0,10,0,0,10,Israel
2019-12,3,11,2,0,9,Israel
2020-01,0,10,2,0,11,Israel
2020-02,4,8,0,0,10,Israel
2020-03,2,8,0,0,9,Israel
2020-04,0,7,2,0,9,Israel
2020-05,0,9,0,2,11,Israel
2020-06,2,9,0,0,10,Israel
2020-07,3,11,2,2,8,Israel
2020-08,4,6,0,2,8,Israel
2020-09,5,8,0,0,10,Israel
2020-10,2,9,0,2,14,Israel
2020-11,4,8,0,0,11,Israel
2020-12,7,7,0,2,11,Israel
2021-01,5,9,0,4,13,Israel
2021-02,5,9,0,5,12,Israel
2021-03,5,8,0,4,11,Israel
2021-04,5,7,0,5,11,Israel
2021-05,7,7,0,5,9,Israel
2021-06,9,10,2,5,5,Israel
2021-07,9,11,0,6,8,Israel
2021-08,6,8,0,4,6,Israel
2021-09,8,7,0,0,7,Israel
2021-10,8,6,0,4,8,Israel
2021-11,8,8,0,6,7,Israel
2021-12,7,10,0,6,7,Israel
2022-01,13,14,0,9,8,Israel
2022-02,15,12,0,7,12,Israel
2022-03,15,12,2,11,12,Israel
2022-04,13,10,2,5,9,Israel
2022-05,16,10,0,9,11,Israel
2022-06,16,11,0,7,11,Israel
2022-07,17,11,2,8,6,Israel
2022-08,13,7,0,6,9,Israel
2022-09,15,9,0,6,8,Israel
2022-10,12,7,0,5,7,Israel
2022-11,17,11,0,9,7,Israel
2022-12,14,9,0,11,10,Israel
2023-01,16,12,2,11,10,Israel
2023-02,14,10,0,9,7,Israel
2023-03,18,9,0,5,7,Israel
2023-04,16,9,0,3,6,Israel
2023-05,23,12,0,3,10,Israel
2023-06,23,10,0,3,7,Israel
2023-07,24,10,0,5,8,Israel
2023-08,17,10,0,7,5,Israel
2023-09,12,10,0,6,9,Israel
2023-10,9,6,0,4,5,Israel
2023-11,11,9,0,3,5,Israel
2023-12,9,8,0,4,7,Israel
2024-01,11,11,0,8,5,Israel
2024-02,13,10,0,7,6,Israel
2024-03,12,10,0,6,5,Israel
2024-04,11,11,0,3,6,Israel
2024-05,19,10,0,9,6,Israel
2024-06,18,14,0,6,5,Israel
2024-07,21,11,0,2,5,Israel
2024-08,18,7,0,0,4,Israel
2024-09,13,8,0,0,5,Israel
2024-10,13,9,0,0,0,Israel
2024-11,16,8,0,0,4,Israel
2024-12,18,11,0,0,4,Israel
2025-01,16,11,0,0,5,Israel
2025-02,14,11,0,0,2,Israel
2025-03,15,6,0.5,0.5,2,Israel
2004-01,0,52,0,19,66,Italy
2004-02,0,45,0,0,66,Italy
2004-03,0,70,0,0,100,Italy
2004-04,0,46,0,0,50,Italy
2004-05,0,59,0,0,71,Italy
2004-06,0,46,0,0,53,Italy
2004-07,0,52,0,0,39,Italy
2004-08,0,25,0,0,20,Italy
2004-09,0,56,0,0,47,Italy
2004-10,0,42,0,0,54,Italy
2004-11,0,48,0,0,58,Italy
2004-12,0,48,0,0,45,Italy
2005-01,0,67,0,0,48,Italy
2005-02,0,54,0,0,54,Italy
2005-03,0,56,0,0,49,Italy
2005-04,0,44,0,0,56,Italy
2005-05,0,50,0,0,60,Italy
2005-06,0,49,0,0,39,Italy
2005-07,0,42,0,0,41,Italy
2005-08,0,38,0,0,24,Italy
2005-09,0,54,0,0,45,Italy
2005-10,0,50,0,0,41,Italy
2005-11,0,51,0,0,45,Italy
2005-12,0,39,0,0,32,Italy
2006-01,0,44,0,0,46,Italy
2006-02,0,38,0,0,50,Italy
2006-03,0,41,0,0,38,Italy
2006-04,0,31,0,0,32,Italy
2006-05,0,33,0,0,39,Italy
2006-06,0,37,0,0,27,Italy
2006-07,0,32,0,0,17,Italy
2006-08,0,21,0,0,19,Italy
2006-09,0,35,0,0,30,Italy
2006-10,0,33,0,0,29,Italy
2006-11,6,35,0,0,36,Italy
2006-12,0,26,0,0,29,Italy
2007-01,0,35,0,0,37,Italy
2007-02,0,33,0,0,35,Italy
2007-03,0,31,0,0,36,Italy
2007-04,0,30,0,0,28,Italy
2007-05,0,31,0,0,40,Italy
2007-06,0,32,0,0,34,Italy
2007-07,0,23,0,0,22,Italy
2007-08,0,23,0,0,12,Italy
2007-09,0,27,0,0,22,Italy
2007-10,3,29,0,0,28,Italy
2007-11,0,31,0,0,32,Italy
2007-12,0,22,0,0,23,Italy
2008-01,0,28,0,0,26,Italy
2008-02,0,28,0,0,30,Italy
2008-03,2,23,0,0,26,Italy
2008-04,0,23,0,0,26,Italy
2008-05,2,31,0,0,27,Italy
2008-06,0,25,0,0,26,Italy
2008-07,2,23,0,0,15,Italy
2008-08,3,19,0,0,12,Italy
2008-09,0,28,0,0,22,Italy
2008-10,2,25,0,0,22,Italy
2008-11,0,28,0,0,28,Italy
2008-12,0,20,0,0,20,Italy
2009-01,0,24,0,0,21,Italy
2009-02,2,23,0,0,25,Italy
2009-03,0,22,0,0,20,Italy
2009-04,0,22,0,0,21,Italy
2009-05,0,22,0,0,22,Italy
2009-06,0,22,0,0,20,Italy
2009-07,0,17,0,0,13,Italy
2009-08,0,17,0,0,8,Italy
2009-09,2,18,0,0,18,Italy
2009-10,0,23,0,0,19,Italy
2009-11,0,22,0,0,18,Italy
2009-12,0,15,0,0,17,Italy
2010-01,0,20,0,0,18,Italy
2010-02,0,19,0,0,17,Italy
2010-03,0,20,0,0,17,Italy
2010-04,1,20,0,0,18,Italy
2010-05,0,19,0,0,20,Italy
2010-06,0,18,0,0,16,Italy
2010-07,0,18,0,0,8,Italy
2010-08,0,14,0,0,9,Italy
2010-09,2,20,0,0,13,Italy
2010-10,1,22,0,0,17,Italy
2010-11,0,22,0,0,18,Italy
2010-12,1,20,0,0,11,Italy
2011-01,1,19,0,0,12,Italy
2011-02,1,17,0,0,14,Italy
2011-03,1,18,0,0,14,Italy
2011-04,1,16,0,0,14,Italy
2011-05,1,18,1,0,16,Italy
2011-06,1,19,0,0,13,Italy
2011-07,1,17,0,0,9,Italy
2011-08,1,14,0,0,6,Italy
2011-09,1,17,0,0,11,Italy
2011-10,1,21,0,0,13,Italy
2011-11,1,20,0,0,17,Italy
2011-12,1,16,0,0,12,Italy
2012-01,1,18,0,0,15,Italy
2012-02,1,18,0,0,17,Italy
2012-03,1,19,0,0,18,Italy
2012-04,1,17,0,1,12,Italy
2012-05,1,19,0,0,14,Italy
2012-06,1,19,0,0,13,Italy
2012-07,1,20,0,0,8,Italy
2012-08,1,17,0,0,6,Italy
2012-09,1,21,0,0,9,Italy
2012-10,1,22,0,0,13,Italy
2012-11,1,20,0,0,15,Italy
2012-12,1,17,0,0,9,Italy
2013-01,1,20,0,0,13,Italy
2013-02,1,18,0,0,12,Italy
2013-03,1,19,0,0,11,Italy
2013-04,1,19,0,0,14,Italy
2013-05,1,22,0,1,12,Italy
2013-06,1,19,0,1,20,Italy
2013-07,1,18,0,1,6,Italy
2013-08,1,15,0,0,5,Italy
2013-09,1,19,0,1,9,Italy
2013-10,1,21,0,1,11,Italy
2013-11,1,20,0,1,12,Italy
2013-12,1,17,0,0,8,Italy
2014-01,1,20,0,0,10,Italy
2014-02,1,20,0,0,11,Italy
2014-03,1,18,0,1,10,Italy
2014-04,1,20,0,0,10,Italy
2014-05,1,18,0,0,12,Italy
2014-06,1,18,0,0,10,Italy
2014-07,1,19,0,0,6,Italy
2014-08,1,14,0,0,4,Italy
2014-09,2,21,1,0,9,Italy
2014-10,1,26,1,1,12,Italy
2014-11,1,23,0,1,11,Italy
2014-12,1,19,0,0,8,Italy
2015-01,1,20,0,0,10,Italy
2015-02,1,21,1,0,11,Italy
2015-03,1,23,1,0,11,Italy
2015-04,1,20,0,0,10,Italy
2015-05,1,20,0,0,12,Italy
2015-06,1,19,0,0.5,11,Italy
2015-07,1,18,0,1,6,Italy
2015-08,1,15,0,0,5,Italy
2015-09,2,19,0,0,9,Italy
2015-10,1,22,0,1,13,Italy
2015-11,1,21,0.5,1,12,Italy
2015-12,1,20,0,0,10,Italy
2016-01,1,23,0,1,10,Italy
2016-02,1,25,0.5,1,11,Italy
2016-03,1,24,1,1,11,Italy
2016-04,2,23,0,0,12,Italy
2016-05,1,24,1,0,12,Italy
2016-06,1,21,1,0,10,Italy
2016-07,1,20,0,0,6,Italy
2016-08,1,15,0,0,4,Italy
2016-09,1,20,1,0,9,Italy
2016-10,1,24,1,1,11,Italy
2016-11,1,20,0,0,13,Italy
2016-12,1,18,1,0,10,Italy
2017-01,1,19,1,0,11,Italy
2017-02,2,20,0,1,12,Italy
2017-03,2,18,1,0.5,13,Italy
2017-04,1,16,1,1,11,Italy
2017-05,1,18,1,1,18,Italy
2017-06,1,17,0,1,12,Italy
2017-07,2,15,0,0,7,Italy
2017-08,1,12,1,0,6,Italy
2017-09,2,17,1,1,12,Italy
2017-10,1,20,0.5,1,16,Italy
2017-11,2,16,0.5,1,18,Italy
2017-12,2,14,1,1,13,Italy
2018-01,1,16,0.5,1,16,Italy
2018-02,2,16,1,1,17,Italy
2018-03,2,20,0.5,1,19,Italy
2018-04,2,20,1,2,19,Italy
2018-05,1,20,0.5,2,26,Italy
2018-06,1,18,1,3,17,Italy
2018-07,1,16,0.5,2,9,Italy
2018-08,1,12,0.5,0.5,6,Italy
2018-09,1,14,1,2,11,Italy
2018-10,1,18,1,4,19,Italy
2018-11,3,20,1,5,21,Italy
2018-12,2,16,0,3,15,Italy
2019-01,3,19,0,4,15,Italy
2019-02,4,19,1,5,16,Italy
2019-03,4,22,1,5,16,Italy
2019-04,4,18,1,7,17,Italy
2019-05,3,19,0,5,28,Italy
2019-06,3,24,1,6,22,Italy
2019-07,4,20,0.5,5,11,Italy
2019-08,2,12,1,3,8,Italy
2019-09,5,18,1,6,21,Italy
2019-10,7,20,0.5,9,23,Italy
2019-11,6,15,1,8,19,Italy
2019-12,5,14,0,7,14,Italy
2020-01,4,16,0.5,8,18,Italy
2020-02,4,15,1,9,18,Italy
2020-03,3,15,0.5,7,17,Italy
2020-04,4,18,0.5,8,20,Italy
2020-05,5,16,1,9,26,Italy
2020-06,5,18,1,9,17,Italy
2020-07,8,14,1,9,11,Italy
2020-08,5,11,1,7,9,Italy
2020-09,9,16,1,10,22,Italy
2020-10,9,16,1,12,25,Italy
2020-11,14,17,1,9,36,Italy
2020-12,12,15,1,8,38,Italy
2021-01,13,15,1,7,53,Italy
2021-02,17,18,1,9,34,Italy
2021-03,20,19,1,9,39,Italy
2021-04,22,18,1,7,45,Italy
2021-05,19,19,1,6,62,Italy
2021-06,19,16,1,6,22,Italy
2021-07,21,13,1,6,10,Italy
2021-08,14,10,0.5,6,8,Italy
2021-09,25,16,1,5,17,Italy
2021-10,30,17,1,11,30,Italy
2021-11,34,17,1,13,32,Italy
2021-12,26,15,0,9,32,Italy
2022-01,27,18,1,9,49,Italy
2022-02,32,20,1,11,33,Italy
2022-03,38,21,1,10,42,Italy
2022-04,30,12,1,6,46,Italy
2022-05,31,13,1,10,52,Italy
2022-06,35,11,1,16,35,Italy
2022-07,26,11,1,23,18,Italy
2022-08,18,8,1,27,14,Italy
2022-09,30,11,1,31,27,Italy
2022-10,33,15,1,37,36,Italy
2022-11,30,13,1,42,41,Italy
2022-12,21,10,1,28,33,Italy
2023-01,23,12,1,31,40,Italy
2023-02,26,13,1,36,36,Italy
2023-03,37,15,1,19,38,Italy
2023-04,34,13,1,11,35,Italy
2023-05,43,16,1,5,43,Italy
2023-06,44,14,1,5,31,Italy
2023-07,39,13,1,9,21,Italy
2023-08,31,9,1,13,15,Italy
2023-09,46,15,1,13,27,Italy
2023-10,51,17,1,14,31,Italy
2023-11,53,14,1,16,35,Italy
2023-12,37,12,1,12,34,Italy
2024-01,42,14,0.5,8,35,Italy
2024-02,46,15,1,8,32,Italy
2024-03,40,14,1,13,30,Italy
2024-04,39,13,1,14,37,Italy
2024-05,45,13,1,14,44,Italy
2024-06,38,17,1,15,27,Italy
2024-07,39,13,1,12,19,Italy
2024-08,22,8,1,12,10,Italy
2024-09,39,11,1,15,18,Italy
2024-10,47,14,1,15,22,Italy
2024-11,50,14,1,18,26,Italy
2024-12,36,16,1,15,24,Italy
2025-01,39,22,1,14,31,Italy
2025-02,46,23,0,11,29,Italy
2025-03,43,21,1,10,28,Italy
2004-01,0,54,0,0,5,Japan
2004-02,0,47,0,0,0,Japan
2004-03,0,48,0,0,0,Japan
2004-04,0,49,0,0,7,Japan
2004-05,0,56,0,0,5,Japan
2004-06,0,69,0,4,5,Japan
2004-07,0,73,0,0,4,Japan
2004-08,0,63,0,0,0,Japan
2004-09,0,71,0,0,5,Japan
2004-10,0,60,0,4,5,Japan
2004-11,0,73,0,5,0,Japan
2004-12,0,66,0,0,5,Japan
2005-01,0,81,0,0,6,Japan
2005-02,0,69,0,0,0,Japan
2005-03,0,77,0,0,4,Japan
2005-04,0,66,0,0,4,Japan
2005-05,0,65,0,0,4,Japan
2005-06,0,73,0,0,6,Japan
2005-07,3,83,0,0,4,Japan
2005-08,0,75,0,0,4,Japan
2005-09,0,77,0,0,5,Japan
2005-10,0,80,0,0,3,Japan
2005-11,0,79,0,0,4,Japan
2005-12,0,74,0,0,4,Japan
2006-01,0,91,0,0,6,Japan
2006-02,0,86,0,0,5,Japan
2006-03,0,75,0,0,4,Japan
2006-04,0,86,0,0,4,Japan
2006-05,0,75,0,0,7,Japan
2006-06,3,90,0,0,5,Japan
2006-07,4,85,0,0,4,Japan
2006-08,0,81,0,3,0,Japan
2006-09,2,72,0,0,3,Japan
2006-10,0,85,0,0,4,Japan
2006-11,0,89,0,0,5,Japan
2006-12,3,79,0,0,2,Japan
2007-01,0,91,0,2,5,Japan
2007-02,0,83,0,0,3,Japan
2007-03,0,82,0,0,2,Japan
2007-04,0,100,0,0,3,Japan
2007-05,0,86,0,0,3,Japan
2007-06,0,88,0,2,3,Japan
2007-07,0,96,0,0,5,Japan
2007-08,2,83,0,0,3,Japan
2007-09,2,78,0,0,3,Japan
2007-10,0,94,0,2,4,Japan
2007-11,0,87,0,1,5,Japan
2007-12,0,91,0,2,4,Japan
2008-01,2,100,0,0,7,Japan
2008-02,2,89,0,0,4,Japan
2008-03,0,83,0,0,4,Japan
2008-04,0,92,0,0,5,Japan
2008-05,2,84,0,1,7,Japan
2008-06,2,94,0,0,5,Japan
2008-07,2,99,0,0,5,Japan
2008-08,0,81,0,0,6,Japan
2008-09,0,76,0,0,6,Japan
2008-10,2,92,0,0,8,Japan
2008-11,2,79,0,1,9,Japan
2008-12,2,87,0,0,6,Japan
2009-01,1,83,0,0,6,Japan
2009-02,1,79,0,3,7,Japan
2009-03,2,70,0,0,7,Japan
2009-04,2,73,0,0,7,Japan
2009-05,1,66,0,0,8,Japan
2009-06,2,84,0,0,11,Japan
2009-07,1,80,0,0,7,Japan
2009-08,2,69,0,0,9,Japan
2009-09,3,71,0,0,10,Japan
2009-10,2,80,0,0,11,Japan
2009-11,2,76,0,1,11,Japan
2009-12,2,67,0,0,7,Japan
2010-01,2,79,0,0,9,Japan
2010-02,2,77,0,0,9,Japan
2010-03,2,67,0,1,10,Japan
2010-04,2,78,0,0,11,Japan
2010-05,2,74,0,0,11,Japan
2010-06,2,79,0,1,8,Japan
2010-07,2,72,0,0,7,Japan
2010-08,2,64,0,0,8,Japan
2010-09,2,66,0,0,11,Japan
2010-10,2,73,0,0,10,Japan
2010-11,3,73,0,0,11,Japan
2010-12,2,65,0,0,7,Japan
2011-01,2,71,0,0,3,Japan
2011-02,2,66,0,0,2,Japan
2011-03,1,51,0,0,1,Japan
2011-04,1,60,0,1,2,Japan
2011-05,2,55,0,1,2,Japan
2011-06,1,63,0,1,2,Japan
2011-07,2,60,0,1,3,Japan
2011-08,1,46,0,0,1,Japan
2011-09,1,50,0,0,2,Japan
2011-10,1,56,0,0,2,Japan
2011-11,1,57,0,0,2,Japan
2011-12,1,51,0,0.5,2,Japan
2012-01,2,55,0,1,2,Japan
2012-02,1,51,0,0,2,Japan
2012-03,1,44,0,0,1,Japan
2012-04,1,46,0,0.5,1,Japan
2012-05,1,44,0,0,2,Japan
2012-06,2,47,0,0,3,Japan
2012-07,1,47,0,0,2,Japan
2012-08,1,37,0,0,2,Japan
2012-09,1,38,0,0.5,2,Japan
2012-10,1,42,0,0.5,2,Japan
2012-11,1,40,0,0.5,1,Japan
2012-12,1,36,0,0,1,Japan
2013-01,1,40,0,0.5,2,Japan
2013-02,1,37,0,0,1,Japan
2013-03,1,35,0,0,1,Japan
2013-04,1,39,0,0,1,Japan
2013-05,1,34,0,0.5,2,Japan
2013-06,1,38,0,0.5,1,Japan
2013-07,1,43,0,0.5,2,Japan
2013-08,1,29,0,0,1,Japan
2013-09,1,30,0,0,1,Japan
2013-10,1,34,0,0,2,Japan
2013-11,1,36,0,0,1,Japan
